ID|uid|act|date|number|art|count|models
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|29.07.1998|135-ФЗ|11|2|['gemini', 'perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|УК|||307|2|['gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ГПК|||80|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ГПК|||87|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|АПК|||87|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|31.05.2001|73-ФЗ|7|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|31.05.2001|73-ФЗ|13|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|31.05.2001|73-ФЗ|16|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|29.07.1998|135-ФЗ|4|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|ФЗ|29.07.1998|135-ФЗ|17.1|1|['perplexity_claude_sonnet']
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|Приказ Минэкономразвития России «Об утверждении Федерального стандарта оценки «Порядок проведения экспертизы, требования к экспертному заключению и порядку его утверждения (ФСО № 5)»|04.07.2011|328||1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1141|1|['qwen']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1142|4|['qwen', 'qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||37|4|['qwen', 'qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||145|1|['qwen']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||146|3|['qwen', 'qwen', 'gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|10|2|['qwen', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|11|1|['qwen']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1112|2|['qwen', 'gpt']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1157|1|['qwen']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||63|1|['gpt']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||69|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|13|2|['gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||209|1|['gemini']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1149|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ГК|||1167|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|17|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|16|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|ФЗ|24.04.2008|48-ФЗ|20|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||71|1|['perplexity_claude_sonnet']
183|661e17dd-d038-4f55-b530-59e3c9384a11|СК|||48|1|['perplexity_claude_sonnet']
184|d7877953-a2b9-4b94-816d-891c5717eed0|НК|||224|1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|НК|||361.1|1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|НК|||391|1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|НК|||407|3|['qwen', 'gpt', 'gemini']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|27.05.1998|76-ФЗ||1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|07.12.2022|377-ФЗ||1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|29.09.2025|364-ФЗ||1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|28.11.2025|||1|['qwen']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|12.01.1995|5-ФЗ|3|2|['gpt', 'gemini']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|12.01.1995|5-ФЗ|16|2|['gpt', 'gpt', 'gemini']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ТК|||351.7|1|['gemini']
184|d7877953-a2b9-4b94-816d-891c5717eed0|ФЗ|07.10.2022|377-ФЗ|1|1|['gemini']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|ПП|30.11.2019|1567||2|['qwen', 'qwen', 'gemini']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Закон РФ|25.06.1993|5242-1|5|2|['qwen', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Закон РФ|25.06.1993|5242-1|6|2|['qwen', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|ГК|||20|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|ПП|17.07.1995|713||3|['qwen', 'qwen', 'gpt', 'gemini']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|СК|||65|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Закон РФ|25.06.1993|5242-1|3|2|['gpt', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Закон РФ|25.06.1993|5242-1|2|2|['gemini', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Правила регистрации и снятия граждан Российской Федерации с регистрационного учёта по месту пребывания и по месту жительства в пределах Российской Федерации и перечня лиц, ответственных за приём и передачу в органы регистрационного учёта документов для регистрации и снятия с регистрационного учёта граждан Российской Федерации по месту пребывания и по месту жительства в пределах Российской Федерации|17.07.1995|713|12|1|['perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|Правила регистрации и снятия граждан Российской Федерации с регистрационного учёта по месту пребывания и по месту жительства в пределах Российской Федерации и перечня лиц, ответственных за приём и передачу в органы регистрационного учёта документов для регистрации и снятия с регистрационного учёта граждан Российской Федерации по месту пребывания и по месту жительства в пределах Российской Федерации|17.07.1995|713|28|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|ПП|30.11.2019|1567|9|1|['perplexity_claude_sonnet']
185|eaa70cdb-7a19-48a1-b2d6-60210ded8377|УК|||322.2|1|['perplexity_claude_sonnet']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||21|1|['qwen']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||22|1|['qwen']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||8|1|['qwen']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||192|2|['qwen', 'gpt']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||193|3|['qwen', 'qwen', 'qwen', 'qwen', 'qwen', 'gpt', 'gpt', 'gpt', 'gpt', 'gemini', 'gemini', 'gemini']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||193.1|1|['qwen']
186|4995cbb7-1298-4522-8fb4-9565ca73b8dd|ТК|||247|1|['gemini']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||1|1|['qwen']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||10|2|['qwen', 'gemini']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||80|3|['qwen', 'gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||81|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||83|3|['qwen', 'gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||89|1|['qwen']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||24|1|['qwen']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГПК|||23|2|['qwen', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГПК|||122|2|['qwen', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ПП|02.11.2021|1908||3|['gpt', 'gpt', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГК|||244|2|['gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||47|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||48|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||49|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||82|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||86|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||99|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||100|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||103|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|СК|||107|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГК|||245|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГК|||252|1|['perplexity_claude_sonnet']
187|3c69a23d-7b96-4071-ac46-d2c2f10efa45|ГПК|||29|1|['perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УК|||110|4|['qwen', 'qwen', 'gpt', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УК|||125|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|СК|||63|2|['qwen', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|СК|||64|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||124|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||125|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||42|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|ГК|||151|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|ГК|||1064|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|ГК|||1100|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|Конституция|||17|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|Конституция|||46|1|['qwen']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УК|||110.1|2|['gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||144|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||145|2|['gpt', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УК|||156|2|['gemini', 'perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|КОАП|||5.35|1|['perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||148|1|['perplexity_claude_sonnet']
188|985faea0-c0e4-4579-b56d-d24d54fbbec1|УПК|||151|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||26|4|['qwen', 'qwen', 'gpt', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||185|2|['qwen', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||185.1|2|['qwen', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|СК|||34|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|СК|||35|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ФЗ|27.11.2018|422-ФЗ|4|3|['qwen', 'gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ФЗ|27.11.2018|422-ФЗ|2|2|['qwen', 'gemini']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||606|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||253|1|['qwen', 'qwen']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||209|1|['gpt']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ФЗ|27.11.2018|422-ФЗ|6|2|['gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||689|2|['gpt', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||608|1|['gemini']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||175|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||609|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||671|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||683|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||698|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ГК|||37|1|['perplexity_claude_sonnet']
189|3b6cfd69-a6dd-4106-9996-c96d10d4d8ea|ФЗ|27.11.2018|422-ФЗ|10|1|['perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||250|4|['qwen', 'qwen', 'qwen', 'gpt', 'gpt', 'gpt', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||244|2|['qwen', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||246|1|['qwen']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||380|4|['qwen', 'qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||381|5|['qwen', 'qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||551|2|['qwen', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||554|1|['qwen']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|218-ФЗ|14|1|['qwen']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||454|1|['gpt']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|218-ФЗ|62|2|['gpt', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||209|1|['perplexity_grok']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||549|2|['perplexity_grok', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||576|1|['perplexity_grok']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|№ 218-ФЗ|8|1|['perplexity_grok']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|№ 218-ФЗ|60|1|['perplexity_grok']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|218-ФЗ|42|2|['gemini', 'gemini', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||130|1|['perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|03.07.2016|315-ФЗ|6|1|['perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||429|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ФЗ|13.07.2015|218-ФЗ|8|1|['perplexity_claude_sonnet']
190|bf9aa076-2a31-49f4-bef9-300f074470b1|ГК|||550|1|['perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1141|3|['qwen', 'qwen', 'gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1142|4|['qwen', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1143|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1146|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1154|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1153|4|['qwen', 'gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1152|2|['qwen', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|72|1|['qwen']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ФЗ|13.07.2015|218-ФЗ|14|2|['qwen', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1111|1|['gpt']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1162|2|['perplexity_grok', 'perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ФЗ|13.07.2015|218-ФЗ|24|1|['perplexity_grok']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1168|1|['gemini']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1110|1|['perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1112|1|['perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|ГК|||1155|1|['perplexity_claude_sonnet']
191|d4369363-b689-45e1-bf4c-8cb0db12a123|НК|||333.24|1|['perplexity_claude_sonnet']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ЖК|||30|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ЖК|||36|3|['qwen', 'gpt', 'perplexity_grok']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ПП|13.08.2006|491||4|['qwen', 'qwen', 'gpt', 'gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ПП|06.05.2011|354||4|['qwen', 'qwen', 'perplexity_grok', 'perplexity_grok', 'gemini', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|КОАП|||19.4.1|1|['qwen']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ПП|03.04.2013|290||2|['gpt', 'perplexity_grok']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ЖК|||161|1|['perplexity_grok']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ЖК|||162|1|['perplexity_grok']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ПП|14.05.2013|410||1|['gemini']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|Конституция|||25|1|['perplexity_claude_sonnet']
192|307dc7af-8773-4f0f-af64-f5f4fc0a0850|ЖК|||20|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|НК|||346.20|1|['qwen', 'qwen', 'qwen']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|01.01.2026|171-ФЗ|18|1|['qwen', 'qwen']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|01.01.2026|171-ФЗ|29|1|['qwen']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|КОАП|||14.17.1|1|['qwen']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|КОАП|||14.17|1|['qwen']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.11.1995|171-ФЗ|18|2|['gpt', 'perplexity_grok']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.11.1995|171-ФЗ|16|3|['gpt', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|НК|||346.25.1|1|['gpt']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ГК|||23|1|['gpt']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|08.08.2001|129-ФЗ|22.1|2|['perplexity_grok', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|НК||||1|['perplexity_grok']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|25.02.2022|17-ФЗ|3|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.11.1995|171-ФЗ|14|2|['gemini', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ПП|31.12.2020|2463||1|['gemini']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.11.1995|171-ФЗ|11|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|25.02.2022|17-ФЗ|2|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|25.02.2022|17-ФЗ|6|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|КОАП|||14.16|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.11.1995|171-ФЗ|20|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|НК|||346.43|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|22.05.2003|54-ФЗ|2|1|['perplexity_claude_sonnet']
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|ФЗ|30.03.1999|52-ФЗ|11|1|['perplexity_claude_sonnet']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||57|4|['qwen', 'qwen', 'gpt', 'gpt', 'perplexity_grok', 'perplexity_claude_sonnet']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||52|1|['qwen']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||56|1|['qwen']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ФЗ|21.12.1996|159-ФЗ|8|1|['qwen']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|Закон города Москвы|14.06.2006|29|22|1|['qwen', 'qwen']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ПП|28.01.2006|47||1|['qwen']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||49|2|['gpt', 'perplexity_grok']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||89|3|['gpt', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|Закон города Москвы от 14.06.2006|14.06.2006|29|20|1|['perplexity_grok']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|Закон города Москвы от 27.01.2010|27.01.2010|2||1|['perplexity_grok']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||15|1|['gemini']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||58|1|['gemini']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ЖК|||32|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|ГК|||421|1|['perplexity_claude_sonnet']
194|6da0ff7b-140f-461c-b95c-1187b2614f61|Конституция|||35|1|['perplexity_claude_sonnet']
